chrom,chromStart,chromEnd,strand,GM12878,lifted
chrX,103585350,103585606,+,0,False
chrX,103585376,103585632,+,0,False
chrX,103776144,103776400,+,0,False
chrX,104112310,104112566,+,0,False
chrX,106726480,106726736,+,0,False
chrX,107777038,107777294,-,0,False
chrX,108582091,108582347,+,0,False
chrX,110944305,110944561,+,0,False
chrX,111624773,111625029,-,0,False
chrX,114583876,114584132,+,0,False
chrX,118823593,118823849,+,0,False
chrX,119871555,119871811,+,0,False
chrX,120158368,120158624,+,0,False
chrX,123184274,123184530,+,0,False
chrX,123860216,123860472,+,0,False
chrX,126471482,126471738,+,0,False
chrX,126472747,126473003,+,0,False
chrX,130494876,130495132,+,0,False
chrX,131289260,131289516,-,0,False
chrX,132219470,132219726,-,0,False
chrX,134807023,134807279,+,0,False
chrX,135098729,135098985,-,0,False
chrX,135421844,135422100,+,0,False
chrX,135713392,135713648,+,0,False
chrX,135985282,135985538,+,0,False
chrX,136207598,136207854,+,0,False
chrX,140504161,140504417,-,0,False
chrX,141002355,141002611,+,0,False
chrX,141002387,141002643,+,0,False
chrX,141002422,141002678,+,0,False
chrX,141002462,141002718,+,0,False
chrX,141176861,141177117,-,0,False
chrX,141176963,141177219,-,0,False
chrX,141177246,141177502,-,0,False
chrX,143636094,143636350,-,0,False
chrX,146809517,146809773,+,0,False
chrX,147911741,147911997,+,0,False
chrX,147911791,147912047,+,0,False
chrX,148051883,148052139,+,0,False
chrX,148051903,148052159,+,0,False
chrX,151694756,151695012,+,0,False
chrX,152698553,152698809,+,0,False
chrX,152994182,152994438,-,0,False
chrX,153502157,153502413,+,0,False
chrX,153780766,153781022,+,0,False
chrX,154295809,154296065,-,0,False
chrX,154398225,154398481,+,0,False
chrX,154441700,154441956,+,0,False
chrX,154441877,154442133,+,0,False
chrX,154584927,154585183,+,0,False
chrY,1452882,1453138,-,0,False
chrY,2500959,2501215,-,0,False
chrY,14055973,14056229,+,0,False
